trial_id,fold_id,phase,params_json,sharpe_a,sharpe_flag,n_bars,n_nonzero_returns,date,daily_return
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-25,0.0070553341
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-26,-0.0060213140
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-27,0.0020461751
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-28,-0.0157997141
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-31,-0.0056652575
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-01,0.0132151641
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-02,0.0041565628
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-03,-0.0409108234
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-04,-0.0722978296
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-07,-0.0122513225
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-04-08,-0.0084656063
