trial_id,fold_id,phase,n_bars_eq,n_nonzero_eq,sr_recomp,sharpe_a_saved,sharpe_flag,delta
26,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
26,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
27,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
27,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
27,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
27,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
27,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
27,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
28,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
28,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
28,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
28,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
28,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
28,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
29,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
29,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
29,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
29,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
29,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
29,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
30,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
30,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
30,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
30,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
30,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
30,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
31,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
31,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
31,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
31,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
31,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
31,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
32,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
32,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
32,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
32,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
32,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
32,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
33,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
33,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
33,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
33,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
33,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
33,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
34,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
34,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
34,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
34,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
34,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
34,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
35,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
35,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
35,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
35,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
35,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
35,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
36,1,IS,262,260,1.8098381591958133,1.0745375379878137,ok,0.7353006212079995
36,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
36,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
36,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
36,3,IS,260,257,1.4225234210741615,1.1008607469771985,ok,0.32166267409696303
36,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
37,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
37,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
37,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
37,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
37,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
37,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
38,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
38,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
38,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
38,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
38,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
38,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
39,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
39,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
39,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
39,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
39,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
39,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
40,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
40,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
40,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
40,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
40,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
40,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
41,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
41,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
41,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
41,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
41,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
41,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
42,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
42,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
42,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
42,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
42,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
42,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
43,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
43,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
43,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
43,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
43,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
43,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
44,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
44,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
44,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
44,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
44,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
44,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
45,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
45,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
45,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
45,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
45,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
45,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
46,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
46,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
46,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
46,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
46,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
46,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
47,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
47,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
47,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
47,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
47,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
47,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
48,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
48,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
48,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
48,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
48,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
48,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
49,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
49,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
49,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
49,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
49,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
49,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
50,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
50,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
50,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
50,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
50,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
50,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
51,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
51,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
51,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
51,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
51,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
51,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
52,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
52,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
52,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
52,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
52,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
52,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
53,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
53,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
53,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
53,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
53,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
53,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
54,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
54,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
54,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
54,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
54,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
54,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
55,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
55,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
55,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
55,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
55,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
55,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
56,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
56,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
56,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
